,CIK,Company_Name,Filing,Date,Hedge_FalsePositive
5506,62996,MASCO CORP /DE/ (MAS) (CIK 0000062996),10-Q,2004-05-05,1
5507,62996,MASCO CORP /DE/ (MAS) (CIK 0000062996),10-Q,2004-08-05,1
5508,62996,MASCO CORP /DE/ (MAS) (CIK 0000062996),10-Q,2004-11-04,1
5509,62996,MASCO CORP /DE/ (MAS) (CIK 0000062996),10-K,2005-03-16,1
5510,62996,MASCO CORP /DE/ (MAS) (CIK 0000062996),10-K,2006-03-02,1
5511,62996,MASCO CORP /DE/ (MAS) (CIK 0000062996),10-K,2007-02-27,1
5512,62996,MASCO CORP /DE/ (MAS) (CIK 0000062996),10-K,2008-02-22,1
5513,62996,MASCO CORP /DE/ (MAS) (CIK 0000062996),10-K,2009-02-17,1
5514,745448,METALDYNE CORP (CIK 0000745448),10-K,2001-03-30,1
5515,745448,METALDYNE CORP (CIK 0000745448),10-K,2003-03-14,1
5516,78966,MAXCO INC (CIK 0000078966),10-K,2006-07-14,1
5517,319815,MAXWELL TECHNOLOGIES INC (MXWL) (CIK 0000319815),10-Q,2001-11-14,1
5518,63754,"MCCORMICK & CO INC (MKC, MKCV) (CIK 0000063754)",10-Q,2019-03-26,1
5519,63754,"MCCORMICK & CO INC (MKC, MKCV) (CIK 0000063754)",10-Q,2019-06-28,1
5520,63754,"MCCORMICK & CO INC (MKC, MKCV) (CIK 0000063754)",10-Q,2019-10-01,1
5521,63754,MCCORMICK & CO INC (MKC) (CIK 0000063754),10-Q,2022-06-29,1
5522,63754,MCCORMICK & CO INC (MKC) (CIK 0000063754),10-Q,2022-10-06,1
5523,63754,MCCORMICK & CO INC (MKC) (CIK 0000063754),10-Q,2022-10-06,1
5524,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-Q,2001-05-10,1
5525,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-K,2004-03-05,1
5526,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-K,2005-03-04,1
5527,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-K,2005-03-04,1
5528,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-K,2006-02-27,1
5529,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-K,2006-02-27,1
5530,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-K,2007-02-26,1
5531,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-K,2007-02-26,1
5532,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-K,2008-02-25,1
5533,63908,MCDONALDS CORP (MCD) (CIK 0000063908),10-K,2008-02-25,1
5534,927653,MCKESSON CORP (MCK) (CIK 0000927653),10-Q,2022-08-04,1
5535,927653,MCKESSON CORP (MCK) (CIK 0000927653),10-Q,2022-11-02,1
5536,216539,MEDIA GENERAL INC (CIK 0000216539),10-K,2002-03-28,1
5537,216539,MEDIA GENERAL INC (CIK 0000216539),10-K,2002-03-28,1
5538,216539,MEDIA GENERAL INC (CIK 0000216539),10-K,2003-03-28,1
5539,216539,MEDIA GENERAL INC (CIK 0000216539),10-K/A,2003-09-25,1
5540,216539,MEDIA GENERAL INC (CIK 0000216539),10-K,2004-03-11,1
5541,216539,MEDIA GENERAL INC (CIK 0000216539),10-K,2005-03-10,1
5542,216539,MEDIA GENERAL INC (CIK 0000216539),10-K,2006-02-23,1
5543,216539,MEDIA GENERAL INC (CIK 0000216539),10-Q,2012-11-02,1
5544,1613103,Medtronic plc (MDT) (CIK 0001613103),10-K,2015-06-23,1
5545,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2015-09-09,1
5546,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2015-12-09,1
5547,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2016-03-09,1
5548,1613103,Medtronic plc (MDT) (CIK 0001613103),10-K,2016-06-28,1
5549,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2016-09-07,1
5550,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2016-12-05,1
5551,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2017-03-03,1
5552,1613103,Medtronic plc (MDT) (CIK 0001613103),10-K,2017-06-27,1
5553,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2017-09-01,1
5554,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2017-09-01,1
5555,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2017-12-04,1
5556,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2017-12-04,1
5557,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2018-03-02,1
5558,1613103,Medtronic plc (MDT) (CIK 0001613103),10-K,2018-06-22,1
5559,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2018-08-31,1
5560,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2018-11-29,1
5561,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2019-03-01,1
5562,1613103,Medtronic plc (MDT) (CIK 0001613103),10-K,2019-06-21,1
5563,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2019-12-03,1
5564,1613103,Medtronic plc (MDT) (CIK 0001613103),10-Q,2020-02-28,1
5565,1613103,Medtronic plc (MDT) (CIK 0001613103),10-K,2020-06-19,1
5566,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2009-09-09,1
5567,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2009-12-09,1
5568,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2010-03-10,1
5569,64670,MEDTRONIC INC (CIK 0000064670),10-K,2010-06-29,1
5570,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2010-09-08,1
5571,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2010-12-08,1
5572,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2011-03-09,1
5573,64670,MEDTRONIC INC (CIK 0000064670),10-K,2011-06-28,1
5574,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2011-09-07,1
5575,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2011-12-07,1
5576,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2012-03-07,1
5577,64670,MEDTRONIC INC (CIK 0000064670),10-K,2012-06-26,1
5578,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2012-09-05,1
5579,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2012-12-05,1
5580,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2013-03-06,1
5581,64670,MEDTRONIC INC (CIK 0000064670),10-K,2013-06-24,1
5582,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2013-09-04,1
5583,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2013-12-03,1
5584,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2014-03-03,1
5585,64670,MEDTRONIC INC (CIK 0000064670),10-K,2014-06-20,1
5586,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2014-08-29,1
5587,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2014-11-26,1
5588,64670,MEDTRONIC INC (CIK 0000064670),10-Q,2015-02-27,1
5589,64782,MELLON FINANCIAL CORP (CIK 0000064782),10-Q,2007-05-04,1
5590,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-K,2002-03-22,1
5591,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2002-05-10,1
5592,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2002-08-09,1
5593,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2002-11-12,1
5594,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-K,2003-03-26,1
5595,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2003-04-24,1
5596,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2003-07-28,1
5597,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2003-11-10,1
5598,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-K,2004-03-12,1
5599,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-K,2004-03-12,1
5600,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2004-05-07,1
5601,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2004-05-07,1
5602,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2004-08-06,1
5603,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2004-08-06,1
5604,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2004-11-09,1
5605,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2004-11-09,1
5606,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-K,2005-03-15,1
5607,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2005-05-05,1
5608,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2005-07-29,1
5609,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2005-10-28,1
5610,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-K,2006-03-14,1
5611,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2006-05-09,1
5612,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2006-08-07,1
5613,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-Q,2006-10-31,1
5614,64908,MERCANTILE BANKSHARES CORP (CIK 0000064908),10-K,2007-03-01,1
5615,310158,Merck & Co. Inc. (MRK) (CIK 0000310158),10-Q,2013-05-09,1
5616,310158,Merck & Co. Inc. (MRK) (CIK 0000310158),10-K,2014-02-27,1
5617,835768,MESABA HOLDINGS INC (CIK 0000835768),10-Q,2002-08-14,1
5618,835768,MESABA HOLDINGS INC (CIK 0000835768),10-Q,2002-11-15,1
5619,835768,MESABA HOLDINGS INC (CIK 0000835768),10-Q,2003-02-14,1
5620,835768,MESABA HOLDINGS INC (CIK 0000835768),10-Q,2003-08-14,1
5621,835768,MAIR HOLDINGS INC (CIK 0000835768),10-Q,2003-11-14,1
5622,835768,MAIR HOLDINGS INC (CIK 0000835768),10-Q,2004-02-17,1
5623,835768,MAIR HOLDINGS INC (CIK 0000835768),10-Q,2004-08-16,1
5624,835768,MAIR HOLDINGS INC (CIK 0000835768),10-Q,2004-11-15,1
5625,835768,MAIR HOLDINGS INC (CIK 0000835768),10-Q,2005-02-14,1
5626,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-Q,2002-08-08,1
5627,352049,TOLEDO EDISON CO (CIK 0000352049),10-K,2003-03-26,1
5628,73960,OHIO EDISON CO (CIK 0000073960),10-Q,2003-05-13,1
5629,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-Q,2003-08-19,1
5630,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-Q,2003-11-14,1
5631,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-K,2004-03-15,1
5632,352049,TOLEDO EDISON CO (CIK 0000352049),10-Q,2004-08-06,1
5633,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-Q,2004-11-04,1
5634,1031296,FIRSTENERGY CORP (FE) (CIK 0001031296),10-K,2005-03-10,1
5635,1031296,FIRSTENERGY CORP (FE) (CIK 0001031296),10-Q,2005-05-05,1
5636,1031296,FIRSTENERGY CORP (FE) (CIK 0001031296),10-Q,2005-08-01,1
5637,77227,PENNSYLVANIA ELECTRIC CO (CIK 0000077227),10-Q,2005-11-02,1
5638,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-K,2006-03-02,1
5639,73960,OHIO EDISON CO (CIK 0000073960),10-K,2007-02-28,1
5640,1031296,FIRSTENERGY CORP (FE) (CIK 0001031296),10-K,2008-02-29,1
5641,1031296,FIRSTENERGY CORP (FE) (CIK 0001031296),10-Q,2009-05-07,1
5642,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-Q,2009-08-03,1
5643,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-Q,2009-11-09,1
5644,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-K,2010-02-19,1
5645,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-K,2010-02-19,1
5646,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-Q,2010-05-04,1
5647,20947,CLEVELAND ELECTRIC ILLUMINATING CO (CIK 0000020947),10-Q,2011-08-02,1
5648,723125,MICRON TECHNOLOGY INC (MU) (CIK 0000723125),10-Q,2021-07-01,1
5649,723125,MICRON TECHNOLOGY INC (MU) (CIK 0000723125),10-K,2021-10-08,1
5650,723125,MICRON TECHNOLOGY INC (MU) (CIK 0000723125),10-Q,2022-01-06,1
5651,723125,MICRON TECHNOLOGY INC (MU) (CIK 0000723125),10-Q,2022-03-30,1
5652,723125,MICRON TECHNOLOGY INC (MU) (CIK 0000723125),10-Q,2022-07-01,1
5653,723125,MICRON TECHNOLOGY INC (MU) (CIK 0000723125),10-K,2022-10-07,1
5654,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K,2002-08-26,1
5655,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2002-10-15,1
5656,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2003-01-13,1
5657,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2003-04-14,1
5658,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K,2003-08-25,1
5659,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2003-10-14,1
5660,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2004-01-13,1
5661,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2004-04-13,1
5662,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K,2004-08-10,1
5663,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2004-10-06,1
5664,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2005-01-05,1
5665,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2005-04-06,1
5666,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K,2005-07-28,1
5667,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2005-10-11,1
5668,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2006-01-12,1
5669,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K/A,2006-03-20,1
5670,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2006-04-12,1
5671,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K,2006-08-01,1
5672,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2006-10-10,1
5673,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2007-01-09,1
5674,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2007-04-11,1
5675,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K,2007-07-31,1
5676,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2007-10-10,1
5677,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q/A,2007-10-10,1
5678,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2008-01-09,1
5679,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2008-04-09,1
5680,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K,2008-07-29,1
5681,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2008-10-08,1
5682,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2009-01-07,1
5683,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2009-04-08,1
5684,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K,2009-07-28,1
5685,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2009-10-07,1
5686,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2010-01-06,1
5687,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2010-04-07,1
5688,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-K/A,2010-09-16,1
5689,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2010-10-06,1
5690,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2011-01-06,1
5691,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2011-04-06,1
5692,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2011-10-12,1
5693,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2012-01-11,1
5694,66382,MILLER HERMAN INC (MLHR) (CIK 0000066382),10-Q,2012-04-11,1
5695,66740,3M CO (MMM) (CIK 0000066740),10-K,2007-02-26,1
5696,66740,3M CO (MMM) (CIK 0000066740),10-Q,2007-05-04,1
5697,66740,3M CO (MMM) (CIK 0000066740),10-Q,2007-08-07,1
5698,66740,3M CO (MMM) (CIK 0000066740),10-Q,2007-10-29,1
5699,66740,3M CO (MMM) (CIK 0000066740),10-K,2008-02-15,1
5700,66740,3M CO (MMM) (CIK 0000066740),10-K,2009-02-17,1
5701,66740,3M CO (MMM) (CIK 0000066740),10-Q,2009-05-01,1
5702,66740,3M CO (MMM) (CIK 0000066740),10-Q,2009-07-31,1
5703,66740,3M CO (MMM) (CIK 0000066740),10-Q,2009-10-30,1
5704,66740,3M CO (MMM) (CIK 0000066740),10-K,2010-02-16,1
5705,66740,3M CO (MMM) (CIK 0000066740),10-Q,2010-05-05,1
5706,66740,3M CO (MMM) (CIK 0000066740),10-Q,2010-08-04,1
5707,66740,3M CO (MMM) (CIK 0000066740),10-Q,2010-11-05,1
5708,66740,3M CO (MMM) (CIK 0000066740),10-K,2011-02-16,1
5709,66740,3M CO (MMM) (CIK 0000066740),10-Q,2011-05-05,1
5710,66740,3M CO (MMM) (CIK 0000066740),10-Q,2011-08-04,1
5711,66740,3M CO (MMM) (CIK 0000066740),10-K,2012-02-16,1
5712,66740,3M CO (MMM) (CIK 0000066740),10-Q,2012-05-03,1
5713,66740,3M CO (MMM) (CIK 0000066740),10-Q,2012-08-02,1
5714,66740,3M CO (MMM) (CIK 0000066740),10-Q,2012-11-01,1
5715,66740,3M CO (MMM) (CIK 0000066740),10-K,2013-02-14,1
5716,66740,3M CO (MMM) (CIK 0000066740),10-Q,2013-05-02,1
5717,66740,3M CO (MMM) (CIK 0000066740),10-Q,2013-08-01,1
5718,66740,3M CO (MMM) (CIK 0000066740),10-Q,2013-10-31,1
5719,66740,3M CO (MMM) (CIK 0000066740),10-K,2014-02-13,1
5720,66740,3M CO (MMM) (CIK 0000066740),10-Q,2014-05-01,1
5721,66740,3M CO (MMM) (CIK 0000066740),10-Q,2014-07-31,1
5722,66740,3M CO (MMM) (CIK 0000066740),10-Q,2014-10-30,1
5723,66740,3M CO (MMM) (CIK 0000066740),10-K,2015-02-12,1
5724,66740,3M CO (MMM) (CIK 0000066740),10-Q,2015-04-30,1
5725,66740,3M CO (MMM) (CIK 0000066740),10-Q,2015-07-30,1
5726,66740,3M CO (MMM) (CIK 0000066740),10-Q,2015-10-29,1
5727,66740,3M CO (MMM) (CIK 0000066740),10-K,2016-02-11,1
5728,66740,3M CO (MMM) (CIK 0000066740),10-Q,2016-05-03,1
5729,66740,3M CO (MMM) (CIK 0000066740),10-Q,2016-08-02,1
5730,66740,3M CO (MMM) (CIK 0000066740),10-Q,2016-11-01,1
5731,66740,3M CO (MMM) (CIK 0000066740),10-K,2017-02-09,1
5732,66740,3M CO (MMM) (CIK 0000066740),10-Q,2017-05-03,1
5733,66740,3M CO (MMM) (CIK 0000066740),10-Q,2017-08-01,1
5734,66740,3M CO (MMM) (CIK 0000066740),10-Q,2017-10-31,1
5735,66740,3M CO (MMM) (CIK 0000066740),10-K,2018-02-08,1
5736,66740,3M CO (MMM) (CIK 0000066740),10-Q,2018-05-08,1
5737,66740,3M CO (MMM) (CIK 0000066740),10-Q,2018-07-26,1
5738,66740,3M CO (MMM) (CIK 0000066740),10-Q,2018-10-25,1
5739,66740,3M CO (MMM) (CIK 0000066740),10-K,2019-02-07,1
5740,66740,3M CO (MMM) (CIK 0000066740),10-Q,2019-04-26,1
5741,66740,3M CO (MMM) (CIK 0000066740),10-Q,2019-07-26,1
5742,66740,3M CO (MMM) (CIK 0000066740),10-Q,2019-10-25,1
5743,66740,3M CO (MMM) (CIK 0000066740),10-K,2020-02-06,1
5744,66740,3M CO (MMM) (CIK 0000066740),10-Q,2020-04-28,1
5745,66740,3M CO (MMM) (CIK 0000066740),10-Q,2020-07-28,1
5746,66740,3M CO (MMM) (CIK 0000066740),10-Q,2020-10-27,1
5747,66740,3M CO (MMM) (CIK 0000066740),10-K,2021-02-04,1
5748,66740,3M CO (MMM) (CIK 0000066740),10-Q,2021-04-27,1
5749,66740,3M CO (MMM) (CIK 0000066740),10-Q,2021-07-27,1
5750,66740,3M CO (MMM) (CIK 0000066740),10-Q,2021-10-26,1
5751,66740,3M CO (MMM) (CIK 0000066740),10-K,2022-02-09,1
5752,66740,3M CO (MMM) (CIK 0000066740),10-Q,2022-04-26,1
5753,66740,3M CO (MMM) (CIK 0000066740),10-Q,2022-07-27,1
5754,66740,3M CO (MMM) (CIK 0000066740),10-Q,2022-10-25,1
5755,41091,GEORGIA POWER CO (GPJA) (CIK 0000041091),10-K,2005-03-01,1
5756,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-K,2015-02-24,1
5757,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2015-04-24,1
5758,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2015-07-23,1
5759,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2015-10-29,1
5760,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-K,2016-02-23,1
5761,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2016-04-29,1
5762,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2016-07-28,1
5763,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2016-10-28,1
5764,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-K,2017-02-16,1
5765,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2017-04-27,1
5766,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2017-07-27,1
5767,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2017-11-02,1
5768,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-K,2018-02-27,1
5769,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2018-05-09,1
5770,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2018-08-08,1
5771,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2018-11-07,1
5772,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-K,2019-02-15,1
5773,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2019-05-09,1
5774,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2019-08-09,1
5775,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2019-10-31,1
5776,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-K,2020-02-13,1
5777,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2020-05-07,1
5778,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2020-07-31,1
5779,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2020-10-30,1
5780,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-K,2021-02-19,1
5781,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2021-05-07,1
5782,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2021-08-06,1
5783,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2021-11-05,1
5784,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-K,2022-02-18,1
5785,353569,QUIDEL CORP /DE/ (QDEL) (CIK 0000353569),10-Q,2022-05-05,1
5786,67646,MONONGAHELA POWER CO /OH/ (CIK 0000067646),10-K,2003-09-25,1
5787,67646,MONONGAHELA POWER CO /OH/ (CIK 0000067646),10-K,2004-03-11,1
5788,67646,MONONGAHELA POWER CO /OH/ (CIK 0000067646),10-K,2005-03-11,1
5789,68270,RUBY TUESDAY INC (CIK 0000068270),10-Q,2004-10-08,1
5790,68270,RUBY TUESDAY INC (CIK 0000068270),10-Q,2005-01-10,1
5791,68270,RUBY TUESDAY INC (CIK 0000068270),10-Q,2005-04-18,1
5792,68270,RUBY TUESDAY INC (CIK 0000068270),10-Q/A,2005-05-04,1
5793,68270,RUBY TUESDAY INC (CIK 0000068270),10-Q/A,2005-05-04,1
5794,68270,RUBY TUESDAY INC (CIK 0000068270),10-K,2005-08-02,1
5795,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-K,2004-03-12,1
5796,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-Q,2004-05-12,1
5797,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-Q,2004-08-11,1
5798,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-Q,2004-11-10,1
5799,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-K,2005-03-04,1
5800,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-Q,2005-05-11,1
5801,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-Q,2005-08-10,1
5802,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-Q,2005-11-08,1
5803,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-K,2006-03-02,1
5804,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-K/A,2006-03-07,1
5805,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-K,2007-02-28,1
5806,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-K,2008-02-28,1
5807,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-K,2009-02-26,1
5808,68505,MOTOROLA INC (MSI) (CIK 0000068505),10-K,2010-02-16,1
5809,764044,QUESTAR PIPELINE CO (CIK 0000764044),10-Q,2011-05-06,1
5810,68589,QUESTAR GAS CO (CIK 0000068589),10-K,2012-02-24,1
5811,68589,QUESTAR GAS CO (CIK 0000068589),10-Q,2012-05-03,1
5812,68589,QUESTAR GAS CO (CIK 0000068589),10-Q,2012-08-01,1
5813,68589,QUESTAR GAS CO (CIK 0000068589),10-Q,2012-10-31,1
5814,68589,QUESTAR GAS CO (CIK 0000068589),10-K,2013-02-22,1
5815,68589,QUESTAR GAS CO (CIK 0000068589),10-Q,2013-05-01,1
5816,764044,QUESTAR PIPELINE CO (CIK 0000764044),10-Q,2013-08-01,1
5817,751652,QUESTAR CORP (CIK 0000751652),10-Q,2013-10-31,1
5818,751652,QUESTAR CORP (CIK 0000751652),10-K,2014-02-25,1
5819,751652,QUESTAR CORP (CIK 0000751652),10-K,2015-02-20,1
5820,751652,QUESTAR CORP (CIK 0000751652),10-K,2016-02-18,1
5821,68589,QUESTAR GAS CO (CIK 0000068589),10-Q,2011-05-06,1
